00, 16, 96, 212
00, 16, 96, 212
00, 16, 96, 215
00, 16, 96, 216
00, 16, 96, 211
01, 32, 96, 189
01, 32, 96, 192
01, 32, 96, 202
01, 32, 96, 206
01, 32, 96, 193
02, 48, 96, 190
02, 48, 96, 195
02, 48, 96, 178
02, 48, 96, 175
02, 48, 96, 171
03, 64, 96, 261
03, 64, 96, 251
03, 64, 96, 266
03, 64, 96, 255
03, 64, 96, 245
04, 80, 96, 196
04, 80, 96, 180
04, 80, 96, 197
04, 80, 96, 179
04, 80, 96, 190
05, 96, 96, 195
05, 96, 96, 201
05, 96, 96, 193
05, 96, 96, 192
05, 96, 96, 217
06, 112, 96, 270
06, 112, 96, 269
06, 112, 96, 256
06, 112, 96, 275
06, 112, 96, 264
07, 128, 96, 336
07, 128, 96, 354
07, 128, 96, 341
07, 128, 96, 322
07, 128, 96, 345
