01, 8 , 32, 221
02, 12, 32, 185
03, 16, 32, 161
04, 20, 32, 170
05, 24, 32, 144
06, 28, 32, 157
07, 32, 32, 165
08, 36, 32, 183
09, 40, 32, 160
