01, 8, 8, 240
01, 8, 8, 241
01, 8, 8, 243
01, 8, 8, 247
01, 8, 8, 251
02, 10, 8, 222
02, 10, 8, 209
02, 10, 8, 226
02, 10, 8, 213
02, 10, 8, 222
03, 12, 8, 200
03, 12, 8, 209
03, 12, 8, 199
03, 12, 8, 204
03, 12, 8, 205
04, 14, 8, 188
04, 14, 8, 191
04, 14, 8, 194
04, 14, 8, 193
04, 14, 8, 199
05, 16, 8, 181
05, 16, 8, 180
05, 16, 8, 183
05, 16, 8, 192
05, 16, 8, 194
06, 20, 8, 188
06, 20, 8, 181
06, 20, 8, 183
06, 20, 8, 182
06, 20, 8, 187
07, 24, 8, 161
07, 24, 8, 164
07, 24, 8, 161
07, 24, 8, 168
07, 24, 8, 157
08, 28, 8, 152
08, 28, 8, 166
08, 28, 8, 164
08, 28, 8, 174
08, 28, 8, 163
09, 32, 8, 164
09, 32, 8, 160
09, 32, 8, 163
09, 32, 8, 166
09, 32, 8, 173
