8,28,1452698777779,1452698780030
9,4,1452698780042,1452698780119
12,28,1452698780209,1452698783441
13,4,1452698783451,1452698783544
16,28,1452698783629,1452698786241
17,4,1452698786273,1452698786371
20,28,1452698786469,1452698788963
21,4,1452698788977,1452698789032
24,28,1452698789113,1452698790147
25,4,1452698790157,1452698790207
28,28,1452698790287,1452698793088
29,4,1452698793096,1452698793139
32,28,1452698793211,1452698793566
33,4,1452698793574,1452698793622
36,28,1452698793690,1452698794061
37,4,1452698794068,1452698794117
40,28,1452698794188,1452698794540
41,4,1452698794547,1452698794599
44,28,1452698794666,1452698795026
45,4,1452698795033,1452698795082
48,28,1452698795170,1452698795485
49,4,1452698795491,1452698795531
52,28,1452698795587,1452698795931
53,4,1452698795938,1452698795979
56,28,1452698796042,1452698796372
57,4,1452698796377,1452698796419
60,28,1452698796472,1452698796785
61,4,1452698796791,1452698796831
64,28,1452698796890,1452698797225
65,4,1452698797231,1452698797268
68,28,1452698797341,1452698797742
69,4,1452698797748,1452698797789
72,28,1452698797842,1452698801542
73,4,1452698801550,1452698801587
76,28,1452698801650,1452698805262
77,4,1452698805269,1452698805304
80,28,1452698805361,1452698808896
81,4,1452698808903,1452698808936
84,28,1452698808990,1452698812030
85,4,1452698812037,1452698812073
88,28,1452698812140,1452698812475
89,4,1452698812481,1452698812518
92,28,1452698812578,1452698812948
93,4,1452698812954,1452698812994
96,28,1452698813050,1452698813407
97,4,1452698813413,1452698813448
100,28,1452698813507,1452698813817
101,4,1452698813823,1452698813859
104,28,1452698813915,1452698814290
105,4,1452698814297,1452698814332
108,28,1452698814388,1452698814703
109,4,1452698814709,1452698814743
112,28,1452698814807,1452698815130
113,4,1452698815136,1452698815172
116,28,1452698815226,1452698815507
117,4,1452698815512,1452698815548
120,28,1452698815597,1452698815922
121,4,1452698815928,1452698815962
124,28,1452698816009,1452698816320
125,4,1452698816327,1452698816363
128,28,1452698816409,1452698816737
129,4,1452698816743,1452698816780
132,28,1452698816827,1452698817134
133,4,1452698817140,1452698817174
136,28,1452698817225,1452698817517
137,4,1452698817523,1452698817558
140,28,1452698817617,1452698817967
141,4,1452698817973,1452698818008
144,28,1452698818063,1452698818383
145,4,1452698818389,1452698818428
148,28,1452698818481,1452698818788
149,4,1452698818794,1452698818827
152,28,1452698818872,1452698819189
153,4,1452698819194,1452698819227
156,28,1452698819271,1452698819582
157,4,1452698819588,1452698819621
160,28,1452698819664,1452698819973
161,4,1452698819979,1452698820011
164,28,1452698820054,1452698820382
165,4,1452698820387,1452698820417
168,28,1452698820461,1452698820766
169,4,1452698820784,1452698820815
172,28,1452698820859,1452698821156
173,4,1452698821163,1452698821196
176,28,1452698821238,1452698821544
177,4,1452698821550,1452698821584
180,28,1452698821626,1452698821923
181,4,1452698821928,1452698821960
184,28,1452698822003,1452698822299
185,4,1452698822304,1452698822332
188,28,1452698822370,1452698822666
189,4,1452698822671,1452698822702
192,28,1452698822744,1452698823059
193,4,1452698823065,1452698823097
196,28,1452698823140,1452698823432
197,4,1452698823437,1452698823464
200,28,1452698823504,1452698823790
201,4,1452698823809,1452698823840
204,28,1452698823883,1452698824196
205,4,1452698824202,1452698824233
208,28,1452698824273,1452698824587
209,4,1452698824593,1452698824622
212,28,1452698824661,1452698824966
213,4,1452698824971,1452698825001
216,28,1452698825043,1452698825355
217,4,1452698825360,1452698825386
220,28,1452698825423,1452698825725
221,4,1452698825730,1452698825761
224,28,1452698825800,1452698826094
225,4,1452698826100,1452698826133
228,28,1452698826172,1452698826485
229,4,1452698826490,1452698826518
232,28,1452698826560,1452698826846
233,4,1452698826851,1452698826879
236,28,1452698826935,1452698827267
237,4,1452698827273,1452698827300
240,28,1452698827340,1452698827661
241,4,1452698827666,1452698827691
244,28,1452698827731,1452698828035
245,4,1452698828040,1452698828066
248,28,1452698828103,1452698828432
249,4,1452698828437,1452698828464
252,28,1452698828503,1452698828814
253,4,1452698828819,1452698828843
256,28,1452698828882,1452698829188
257,4,1452698829193,1452698829219
260,28,1452698829259,1452698829587
261,4,1452698829592,1452698829616
264,28,1452698829653,1452698829949
265,4,1452698829954,1452698829979
268,28,1452698830019,1452698830355
269,4,1452698830360,1452698830386
272,28,1452698830424,1452698830755
273,4,1452698830760,1452698830786
276,28,1452698830823,1452698831134
277,4,1452698831139,1452698831163
280,28,1452698831203,1452698831491
281,4,1452698831496,1452698831522
284,28,1452698831561,1452698831876
285,4,1452698831881,1452698831907
288,28,1452698831943,1452698832254
289,4,1452698832259,1452698832286
292,28,1452698832319,1452698832659
293,4,1452698832664,1452698832691
296,28,1452698832730,1452698833045
297,4,1452698833049,1452698833074
300,28,1452698833112,1452698833401
301,4,1452698833406,1452698833431
304,28,1452698833469,1452698833784
305,4,1452698833788,1452698833813
308,28,1452698833852,1452698834132
309,4,1452698834139,1452698834164
312,28,1452698834204,1452698834499
313,4,1452698834504,1452698834528
316,28,1452698834561,1452698834848
317,4,1452698834854,1452698834879
320,28,1452698834918,1452698835209
321,4,1452698835216,1452698835240
324,28,1452698835280,1452698835581
325,4,1452698835587,1452698835612
328,28,1452698835651,1452698835943
329,4,1452698835948,1452698835972
332,28,1452698836011,1452698836325
333,4,1452698836330,1452698836354
336,28,1452698836392,1452698836709
337,4,1452698836717,1452698836742
340,28,1452698836785,1452698837105
341,4,1452698837110,1452698837137
344,28,1452698837176,1452698837478
345,4,1452698837484,1452698837509
348,28,1452698837549,1452698837831
349,4,1452698837837,1452698837861
352,28,1452698837900,1452698838195
353,4,1452698838201,1452698838225
356,28,1452698838261,1452698838572
357,4,1452698838579,1452698838604
360,28,1452698838644,1452698838931
361,4,1452698838937,1452698838961
364,28,1452698838997,1452698839328
365,4,1452698839333,1452698839361
368,28,1452698839395,1452698839697
369,4,1452698839702,1452698839725
372,28,1452698839761,1452698840078
373,4,1452698840084,1452698840108
376,28,1452698840135,1452698840462
377,4,1452698840477,1452698840503
380,28,1452698840530,1452698840847
381,4,1452698840853,1452698840877
384,28,1452698840912,1452698841219
385,4,1452698841224,1452698841248
388,28,1452698841280,1452698841567
389,4,1452698841572,1452698841594
392,28,1452698841624,1452698841913
393,4,1452698841918,1452698841941
396,28,1452698841973,1452698842284
397,4,1452698842289,1452698842313
400,28,1452698842340,1452698842600
401,4,1452698842605,1452698842629
404,28,1452698842655,1452698842962
405,4,1452698842967,1452698842990
408,28,1452698843015,1452698843300
409,4,1452698843305,1452698843328
412,28,1452698843360,1452698843626
413,4,1452698843630,1452698843663
416,28,1452698843695,1452698843994
417,4,1452698844000,1452698844025
420,28,1452698844053,1452698844345
421,4,1452698844350,1452698844373
424,28,1452698844398,1452698844702
425,4,1452698844708,1452698844731
428,28,1452698844759,1452698845037
429,4,1452698845042,1452698845064
432,28,1452698845094,1452698845415
433,4,1452698845420,1452698845444
436,28,1452698845470,1452698845764
437,4,1452698845769,1452698845793
440,28,1452698845818,1452698846098
441,4,1452698846103,1452698846125
444,28,1452698846155,1452698846466
445,4,1452698846471,1452698846494
448,28,1452698846523,1452698846844
449,4,1452698846849,1452698846871
452,28,1452698846916,1452698847206
453,4,1452698847211,1452698847233
456,28,1452698847265,1452698847552
457,4,1452698847557,1452698847582
460,28,1452698847614,1452698847942
461,4,1452698847947,1452698847970
464,28,1452698848003,1452698848286
465,4,1452698848291,1452698848309
