8,235,38,1455547142669,1455547146308,3218
8,219,22,1455547142657,1455547146311,3222
8,243,46,1455547142675,1455547146322,3233
8,207,10,1455547142649,1455547146324,3235
8,247,50,1455547142677,1455547146326,3236
8,211,14,1455547142652,1455547146327,3236
8,227,30,1455547142663,1455547146329,3241
8,203,6,1455547142646,1455547146331,3242
8,239,42,1455547142672,1455547146334,3247
8,231,34,1455547142666,1455547146338,3249
8,259,62,1455547142686,1455547146341,3250
8,251,54,1455547142680,1455547146342,3251
8,223,26,1455547142660,1455547146343,3251
8,255,58,1455547142683,1455547146346,3253
8,215,18,1455547142655,1455547146349,3262
8,199,2,1455547142643,1455547146354,3268
8,222,25,1455547142660,1455547146430,3316
8,234,37,1455547142668,1455547146444,3325
8,206,9,1455547142648,1455547146449,3338
8,225,28,1455547142662,1455547146453,3201
8,197,0,1455547142641,1455547146456,3201
8,249,52,1455547142679,1455547146457,3204
8,214,17,1455547142654,1455547146468,3356
8,242,45,1455547142674,1455547146517,3403
8,258,61,1455547142685,1455547146518,3403
8,254,57,1455547142682,1455547146522,3412
8,198,1,1455547142642,1455547146528,3417
8,213,16,1455547142653,1455547146529,3277
8,210,13,1455547142651,1455547146538,3425
8,218,21,1455547142657,1455547146542,3431
8,230,33,1455547142666,1455547146547,3437
8,241,44,1455547142673,1455547146553,3300
8,221,24,1455547142659,1455547146555,3302
8,226,29,1455547142663,1455547146566,3455
8,246,49,1455547142677,1455547146568,3456
8,238,41,1455547142671,1455547146570,3461
8,250,53,1455547142679,1455547146587,3474
8,202,5,1455547142645,1455547146589,3476
8,257,60,1455547142684,1455547146613,3354
8,245,48,1455547142676,1455547146614,3356
8,253,56,1455547142682,1455547146616,3359
8,237,40,1455547142671,1455547146616,3357
8,205,8,1455547142647,1455547146617,3359
8,229,32,1455547142665,1455547146617,3364
8,209,12,1455547142650,1455547146619,3365
8,233,36,1455547142668,1455547146620,3368
8,217,20,1455547142656,1455547146621,3370
8,201,4,1455547142644,1455547146625,3375
8,220,23,1455547142658,1455547147098,3985
8,240,43,1455547142673,1455547147134,4023
8,212,15,1455547142652,1455547147239,4129
8,260,63,1455547142686,1455547147262,4151
8,252,55,1455547142681,1455547147263,4154
8,248,51,1455547142678,1455547147264,4154
8,224,27,1455547142661,1455547147273,4163
8,236,39,1455547142670,1455547147283,4174
8,232,35,1455547142667,1455547147294,4184
8,208,11,1455547142649,1455547147296,4185
8,244,47,1455547142675,1455547147297,4188
8,204,7,1455547142646,1455547147299,4190
8,200,3,1455547142643,1455547147305,4197
8,216,19,1455547142655,1455547147311,4201
8,256,59,1455547142684,1455547147312,4203
8,228,31,1455547142664,1455547147321,4213
12,310,41,1455547147767,1455547149839,1984
12,314,45,1455547147769,1455547149889,2047
12,290,21,1455547147757,1455547149935,2087
12,270,1,1455547147747,1455547149987,2148
12,278,9,1455547147751,1455547149996,2152
12,330,61,1455547147777,1455547150041,2196
12,322,53,1455547147773,1455547150077,2231
12,298,29,1455547147761,1455547150138,2293
12,282,13,1455547147753,1455547150175,2332
12,326,57,1455547147775,1455547150189,2350
12,294,25,1455547147759,1455547150207,2362
12,302,33,1455547147763,1455547150215,2367
12,318,49,1455547147771,1455547150253,2410
12,286,17,1455547147755,1455547150262,2418
12,274,5,1455547147749,1455547150264,2424
12,306,37,1455547147765,1455547150407,2563
12,284,15,1455547147754,1455547151416,3567
12,324,55,1455547147774,1455547151439,3592
12,300,31,1455547147762,1455547151491,3644
12,320,51,1455547147772,1455547151491,3648
12,308,39,1455547147766,1455547151498,3655
12,272,3,1455547147748,1455547151503,3664
12,280,11,1455547147752,1455547151533,3693
12,292,23,1455547147758,1455547151535,3691
12,288,19,1455547147756,1455547151545,3705
12,304,35,1455547147764,1455547151555,3712
12,316,47,1455547147770,1455547151557,3711
12,312,43,1455547147768,1455547151571,3726
12,332,63,1455547147778,1455547151574,3731
12,296,27,1455547147760,1455547151608,3765
12,276,7,1455547147750,1455547151614,3772
12,328,59,1455547147776,1455547151624,3778
12,297,28,1455547147761,1455547153314,5486
12,281,12,1455547147753,1455547153376,5546
12,301,32,1455547147763,1455547153415,5564
12,325,56,1455547147774,1455547153419,5592
12,321,52,1455547147772,1455547153420,5591
12,305,36,1455547147765,1455547153444,5616
12,285,16,1455547147755,1455547153446,5618
12,269,0,1455547147747,1455547153453,5629
12,273,4,1455547147749,1455547153470,5643
12,293,24,1455547147759,1455547153477,5648
12,289,20,1455547147757,1455547153487,5658
12,277,8,1455547147751,1455547153541,5714
12,309,40,1455547147766,1455547153546,5721
12,317,48,1455547147770,1455547153549,5720
12,329,60,1455547147776,1455547153556,5729
12,313,44,1455547147768,1455547153577,5748
12,307,38,1455547147766,1455547153581,5742
12,315,46,1455547147769,1455547153585,5746
12,295,26,1455547147760,1455547153587,5745
12,275,6,1455547147750,1455547153904,6066
12,323,54,1455547147773,1455547153946,6105
12,291,22,1455547147758,1455547153948,6107
12,279,10,1455547147752,1455547153976,6135
12,283,14,1455547147754,1455547153977,6132
12,287,18,1455547147756,1455547153985,6142
12,299,30,1455547147762,1455547153987,6143
12,271,2,1455547147748,1455547154008,6168
12,331,62,1455547147777,1455547154022,6177
12,311,42,1455547147767,1455547154027,6186
12,303,34,1455547147764,1455547154032,6190
12,319,50,1455547147771,1455547154034,6188
12,327,58,1455547147775,1455547154056,6215
16,365,24,1455547154344,1455547155155,700
16,349,8,1455547154334,1455547155157,699
16,381,40,1455547154352,1455547155159,706
16,401,60,1455547154362,1455547155162,707
16,369,28,1455547154346,1455547155164,708
16,393,52,1455547154358,1455547155165,715
16,389,48,1455547154356,1455547155168,713
16,345,4,1455547154331,1455547155169,713
16,373,32,1455547154348,1455547155170,714
16,385,44,1455547154354,1455547155172,715
16,361,20,1455547154342,1455547155172,713
16,341,0,1455547154328,1455547155174,721
16,357,16,1455547154340,1455547155175,719
16,353,12,1455547154337,1455547155177,727
16,397,56,1455547154360,1455547155180,731
16,377,36,1455547154350,1455547155181,732
16,379,38,1455547154351,1455547157096,2684
16,363,22,1455547154343,1455547157102,2693
16,347,6,1455547154333,1455547157120,2707
16,367,26,1455547154345,1455547157140,2730
16,387,46,1455547154355,1455547157143,2733
16,383,42,1455547154353,1455547157144,2733
16,395,54,1455547154359,1455547157150,2739
16,371,30,1455547154347,1455547157159,2747
16,391,50,1455547154357,1455547157239,2827
16,355,14,1455547154339,1455547157242,2833
16,403,62,1455547154363,1455547157248,2835
16,399,58,1455547154361,1455547157253,2841
16,375,34,1455547154349,1455547157265,2855
16,351,10,1455547154336,1455547157271,2861
16,343,2,1455547154330,1455547157274,2866
16,359,18,1455547154341,1455547157276,2868
16,382,41,1455547154352,1455547158973,4555
16,386,45,1455547154354,1455547160060,5642
16,352,11,1455547154337,1455547160323,5905
16,368,27,1455547154345,1455547160683,6259
16,402,61,1455547154362,1455547160863,6440
16,356,15,1455547154339,1455547160953,6528
16,392,51,1455547154357,1455547161086,6661
16,354,13,1455547154338,1455547161101,6684
16,346,5,1455547154332,1455547161125,6704
16,380,39,1455547154351,1455547161261,6842
16,388,47,1455547154355,1455547161433,7012
16,358,17,1455547154340,1455547161547,7127
16,396,55,1455547154359,1455547161610,7188
16,348,7,1455547154333,1455547161661,7243
16,350,9,1455547154335,1455547161766,7347
16,372,31,1455547154347,1455547161784,7364
16,390,49,1455547154356,1455547161824,7405
16,370,29,1455547154346,1455547161843,7426
16,360,19,1455547154341,1455547161849,7429
16,366,25,1455547154344,1455547161881,7461
16,374,33,1455547154348,1455547161998,7580
16,394,53,1455547154358,1455547161999,7581
16,342,1,1455547154329,1455547162003,7589
16,398,57,1455547154360,1455547162009,7594
16,378,37,1455547154350,1455547162015,7597
16,362,21,1455547154342,1455547162054,7632
16,344,3,1455547154330,1455547162075,7654
16,376,35,1455547154349,1455547162092,7671
