8,252,55,1455532390983,1455532394165,2785
8,204,7,1455532390952,1455532394166,2785
8,244,47,1455532390978,1455532394167,2785
8,220,23,1455532390962,1455532394168,2785
8,260,63,1455532390988,1455532394168,2785
8,236,39,1455532390972,1455532394170,2785
8,228,31,1455532390967,1455532394171,2785
8,212,15,1455532390957,1455532394171,2786
8,199,2,1455532390949,1455532395085,3372
8,239,42,1455532390974,1455532395087,3376
8,223,26,1455532390964,1455532395091,3381
8,247,50,1455532390979,1455532395093,3382
8,255,58,1455532390985,1455532395094,3381
8,215,18,1455532390959,1455532395095,3370
8,231,34,1455532390969,1455532395096,3382
8,207,10,1455532390954,1455532395096,3383
8,258,61,1455532390986,1455532395138,3753
8,242,45,1455532390976,1455532395139,3754
8,250,53,1455532390981,1455532395142,3754
8,210,13,1455532390956,1455532395143,3755
8,218,21,1455532390961,1455532395143,3756
8,226,29,1455532390966,1455532395146,3757
8,234,37,1455532390971,1455532395147,3759
8,202,5,1455532390951,1455532395147,3759
8,254,57,1455532390984,1455532395285,3888
8,206,9,1455532390953,1455532395286,3889
8,222,25,1455532390964,1455532395288,3890
8,214,17,1455532390959,1455532395289,3891
8,230,33,1455532390969,1455532395290,3892
8,198,1,1455532390948,1455532395290,3891
8,246,49,1455532390979,1455532395297,3903
8,238,41,1455532390974,1455532395301,3907
8,245,48,1455532390978,1455532395320,3943
8,205,8,1455532390953,1455532395320,3940
8,221,24,1455532390963,1455532395323,3942
8,197,0,1455532390948,1455532395324,3942
8,237,40,1455532390973,1455532395325,3942
8,253,56,1455532390983,1455532395325,3940
8,229,32,1455532390968,1455532395326,3946
8,213,16,1455532390958,1455532395341,3965
8,200,3,1455532390950,1455532396159,4525
8,248,51,1455532390980,1455532396159,4525
8,224,27,1455532390965,1455532396164,4533
8,256,59,1455532390985,1455532396166,4535
8,208,11,1455532390955,1455532396168,4537
8,216,19,1455532390960,1455532396170,4539
8,240,43,1455532390975,1455532396171,4540
8,232,35,1455532390970,1455532396172,4540
8,259,62,1455532390987,1455532396336,4705
8,203,6,1455532390952,1455532396354,4724
8,219,22,1455532390962,1455532396354,4724
8,227,30,1455532390967,1455532396355,4724
8,211,14,1455532390957,1455532396356,4724
8,235,38,1455532390972,1455532396358,4724
8,243,46,1455532390977,1455532396359,4724
8,251,54,1455532390982,1455532396359,4724
8,257,60,1455532390986,1455532396804,4049
8,225,28,1455532390966,1455532396806,4050
8,217,20,1455532390960,1455532396807,4049
8,241,44,1455532390976,1455532396808,4049
8,201,4,1455532390950,1455532396808,4049
8,209,12,1455532390955,1455532396811,4049
8,249,52,1455532390981,1455532396811,4049
8,233,36,1455532390971,1455532396812,4049
12,293,24,1455532397167,1455532398182,937
12,277,8,1455532397158,1455532398184,940
12,317,48,1455532397180,1455532398184,941
12,309,40,1455532397175,1455532398187,944
12,325,56,1455532397184,1455532398187,946
12,285,16,1455532397163,1455532398190,948
12,301,32,1455532397171,1455532398191,949
12,269,0,1455532397153,1455532398197,957
12,308,39,1455532397175,1455532398206,943
12,276,7,1455532397158,1455532398212,956
12,284,15,1455532397162,1455532398231,974
12,300,31,1455532397171,1455532398240,985
12,324,55,1455532397183,1455532398242,983
12,292,23,1455532397166,1455532398246,989
12,316,47,1455532397179,1455532398248,993
12,332,63,1455532397187,1455532398277,1022
12,294,25,1455532397167,1455532398324,1078
12,310,41,1455532397176,1455532398329,1086
12,326,57,1455532397184,1455532398330,1088
12,283,14,1455532397161,1455532398331,1076
12,302,33,1455532397172,1455532398346,1103
12,278,9,1455532397159,1455532398348,1107
12,286,17,1455532397163,1455532398349,1105
12,270,1,1455532397154,1455532398356,1115
12,318,49,1455532397180,1455532398363,1121
12,314,45,1455532397178,1455532398365,1111
12,331,62,1455532397187,1455532398370,1116
12,291,22,1455532397166,1455532398374,1119
12,315,46,1455532397178,1455532398383,1129
12,323,54,1455532397183,1455532398389,1136
12,306,37,1455532397174,1455532398395,1141
12,275,6,1455532397157,1455532398400,1147
12,330,61,1455532397186,1455532398402,1145
12,307,38,1455532397174,1455532398403,1150
12,272,3,1455532397155,1455532398404,1153
12,274,5,1455532397157,1455532398406,1154
12,297,28,1455532397169,1455532398407,1154
12,320,51,1455532397181,1455532398409,1159
12,296,27,1455532397169,1455532398410,1159
12,299,30,1455532397170,1455532398411,1154
12,322,53,1455532397182,1455532398418,1163
12,281,12,1455532397160,1455532398420,1167
12,321,52,1455532397182,1455532398422,1170
12,282,13,1455532397161,1455532398423,1169
12,289,20,1455532397165,1455532398424,1171
12,298,29,1455532397170,1455532398424,1168
12,290,21,1455532397165,1455532398431,1177
12,313,44,1455532397177,1455532398432,1177
12,329,60,1455532397186,1455532398433,1180
12,288,19,1455532397164,1455532398436,1185
12,312,43,1455532397177,1455532398442,1191
12,305,36,1455532397173,1455532398445,1192
12,273,4,1455532397156,1455532398462,1211
12,304,35,1455532397173,1455532398484,1234
12,280,11,1455532397160,1455532398488,1240
12,328,59,1455532397185,1455532398493,1241
12,271,2,1455532397155,1455532400324,3067
12,311,42,1455532397176,1455532400448,3192
12,279,10,1455532397159,1455532400929,3676
12,327,58,1455532397185,1455532400956,3702
12,287,18,1455532397164,1455532400967,3713
12,319,50,1455532397181,1455532401016,3759
12,295,26,1455532397168,1455532401041,3787
12,303,34,1455532397172,1455532401061,3805
16,380,39,1455532401352,1455532402136,719
16,364,23,1455532401345,1455532402146,730
16,404,63,1455532401362,1455532402206,753
16,348,7,1455532401338,1455532402290,874
16,356,15,1455532401342,1455532402293,875
16,396,55,1455532401359,1455532402293,875
16,372,31,1455532401349,1455532402305,887
16,388,47,1455532401355,1455532402383,964
16,393,52,1455532401358,1455532402394,974
16,401,60,1455532401361,1455532402405,988
16,365,24,1455532401346,1455532402426,1019
16,383,42,1455532401353,1455532402431,1012
16,345,4,1455532401337,1455532402433,1016
16,341,0,1455532401336,1455532402435,1027
16,397,56,1455532401359,1455532402439,1029
16,349,8,1455532401339,1455532402447,1038
16,369,28,1455532401347,1455532402450,1033
16,357,16,1455532401342,1455532402464,1054
16,367,26,1455532401347,1455532402476,1054
16,343,2,1455532401336,1455532402478,1062
16,377,36,1455532401351,1455532402484,1064
16,399,58,1455532401360,1455532402485,1066
16,353,12,1455532401341,1455532402494,1074
16,361,20,1455532401344,1455532402495,1076
16,375,34,1455532401350,1455532402496,1078
16,359,18,1455532401343,1455532402503,1083
16,351,10,1455532401340,1455532402508,1088
16,391,50,1455532401357,1455532402517,1098
16,385,44,1455532401354,1455532402533,1113
16,389,48,1455532401356,1455532402539,1133
16,381,40,1455532401353,1455532402571,1163
16,373,32,1455532401349,1455532402573,1163
16,386,45,1455532401355,1455532402638,1220
16,347,6,1455532401338,1455532402641,1223
16,402,61,1455532401362,1455532402642,1225
16,394,53,1455532401358,1455532402642,1223
16,363,22,1455532401345,1455532402650,1228
16,395,54,1455532401359,1455532402664,1245
16,387,46,1455532401355,1455532402679,1261
16,379,38,1455532401352,1455532402683,1264
16,362,21,1455532401344,1455532402704,1288
16,370,29,1455532401348,1455532402724,1308
16,378,37,1455532401351,1455532402727,1310
16,346,5,1455532401338,1455532402727,1311
16,371,30,1455532401348,1455532402744,1325
16,354,13,1455532401341,1455532402746,1331
16,403,62,1455532401362,1455532402780,1362
16,355,14,1455532401341,1455532402801,1383
16,392,51,1455532401357,1455532402943,1525
16,344,3,1455532401337,1455532402945,1531
16,360,19,1455532401344,1455532402947,1531
16,384,43,1455532401354,1455532402953,1540
16,352,11,1455532401340,1455532402959,1543
16,376,35,1455532401350,1455532402960,1544
16,368,27,1455532401347,1455532402967,1552
16,400,59,1455532401361,1455532402986,1570
16,382,41,1455532401353,1455532402993,1586
16,374,33,1455532401350,1455532402998,1590
16,390,49,1455532401356,1455532403024,1616
16,366,25,1455532401346,1455532403039,1633
16,350,9,1455532401339,1455532403093,1687
16,358,17,1455532401343,1455532403095,1690
16,398,57,1455532401360,1455532403100,1695
16,342,1,1455532401336,1455532403129,1724
20,439,26,1455532403363,1455532404097,674
20,471,58,1455532403375,1455532404100,677
20,455,42,1455532403369,1455532404102,681
20,431,18,1455532403360,1455532404112,692
20,447,34,1455532403366,1455532404119,698
20,423,10,1455532403357,1455532404152,731
20,415,2,1455532403354,1455532404172,751
20,461,48,1455532403371,1455532404204,778
20,453,40,1455532403368,1455532404217,790
20,421,8,1455532403356,1455532404219,795
20,466,53,1455532403373,1455532404222,795
20,437,24,1455532403362,1455532404224,798
20,434,21,1455532403361,1455532404225,800
20,445,32,1455532403365,1455532404228,802
20,469,56,1455532403375,1455532404229,806
20,418,5,1455532403355,1455532404230,805
20,438,25,1455532403362,1455532404232,701
20,458,45,1455532403370,1455532404234,809
20,463,50,1455532403372,1455532404235,812
20,470,57,1455532403375,1455532404240,711
20,426,13,1455532403358,1455532404242,816
20,446,33,1455532403366,1455532404248,721
20,413,0,1455532403353,1455532404253,829
20,430,17,1455532403359,1455532404256,727
20,454,41,1455532403369,1455532404266,737
20,422,9,1455532403356,1455532404268,741
20,474,61,1455532403377,1455532404269,844
20,450,37,1455532403367,1455532404270,841
20,442,29,1455532403364,1455532404291,863
20,414,1,1455532403353,1455532404303,777
20,462,49,1455532403372,1455532404319,792
20,416,3,1455532403354,1455532404326,805
20,472,59,1455532403376,1455532404337,812
20,456,43,1455532403369,1455532404340,818
20,440,27,1455532403363,1455532404343,820
20,424,11,1455532403357,1455532404346,825
20,464,51,1455532403373,1455532404349,825
20,432,19,1455532403360,1455532404360,836
20,429,16,1455532403359,1455532404361,933
20,448,35,1455532403366,1455532404370,850
20,435,22,1455532403361,1455532405176,1653
20,467,54,1455532403374,1455532405254,1731
20,459,46,1455532403371,1455532405277,1750
20,475,62,1455532403377,1455532405282,1757
20,419,6,1455532403355,1455532405341,1819
20,451,38,1455532403367,1455532405342,1817
20,443,30,1455532403364,1455532405382,1859
20,427,14,1455532403358,1455532405498,1974
20,449,36,1455532403367,1455532405950,2528
20,476,63,1455532403378,1455532406112,2685
20,433,20,1455532403360,1455532406438,3014
20,460,47,1455532403371,1455532406676,3247
20,441,28,1455532403364,1455532406755,3333
20,465,52,1455532403373,1455532406793,3371
20,457,44,1455532403370,1455532406795,3372
20,417,4,1455532403354,1455532406895,3474
20,425,12,1455532403357,1455532406907,3485
20,473,60,1455532403376,1455532406925,3502
20,428,15,1455532403359,1455532407092,3665
20,444,31,1455532403365,1455532407107,3680
20,436,23,1455532403362,1455532407167,3739
20,468,55,1455532403374,1455532407196,3767
20,452,39,1455532403368,1455532407197,3772
