28,78,1,1452273909768,1452273910393,0,24,19,0,589,1,127859
28,77,0,1452273909767,1452273910396,0,25,19,0,592,0,202177
28,81,4,1452273909770,1452273910404,0,26,19,0,597,0,119005
28,79,2,1452273909768,1452273910415,0,27,19,0,607,0,120586
28,84,7,1452273909772,1452273910417,0,24,19,0,611,0,105831
32,92,5,1452273910543,1452273911177,0,25,32,0,593,0,181326
32,89,2,1452273910541,1452273911177,0,26,32,0,598,0,105484
32,93,6,1452273910544,1452273911178,0,19,32,0,599,0,161484
32,90,3,1452273910542,1452273911187,0,21,32,0,609,0,168399
32,88,1,1452273910540,1452273911188,0,26,32,0,608,0,126443
32,87,0,1452273910540,1452273911190,0,23,32,0,614,0,140466
32,91,4,1452273910542,1452273911191,0,23,32,0,610,0,128266
32,94,7,1452273910544,1452273911212,0,20,32,0,635,0,106184
36,102,5,1452273911335,1452273911913,0,18,18,0,546,0,192307
36,103,6,1452273911336,1452273911917,0,17,18,0,552,0,96303
36,100,3,1452273911334,1452273911921,0,21,18,0,553,1,123794
36,98,1,1452273911333,1452273911922,0,18,18,0,560,0,102818
36,99,2,1452273911333,1452273911929,0,21,18,0,562,0,140867
36,97,0,1452273911332,1452273911935,0,21,18,0,570,0,102260
36,101,4,1452273911335,1452273911945,0,18,18,0,580,0,101901
36,104,7,1452273911336,1452273911967,0,16,18,0,601,0,129886
40,112,5,1452273912090,1452273912681,0,17,17,0,560,0,141262
40,113,6,1452273912090,1452273912682,0,14,17,0,564,0,149122
40,110,3,1452273912089,1452273912688,0,17,17,0,571,0,133143
40,108,1,1452273912088,1452273912691,0,21,17,0,572,0,155739
40,109,2,1452273912088,1452273912692,0,18,17,0,574,0,95669
40,107,0,1452273912087,1452273912701,0,19,17,0,585,0,105872
40,111,4,1452273912089,1452273912703,0,16,17,0,586,1,119033
40,114,7,1452273912091,1452273912715,0,14,17,0,597,0,111109
44,122,5,1452273912845,1452273913456,0,18,0,0,562,0,177230
44,123,6,1452273912846,1452273913459,0,17,16,0,584,0,162535
44,118,1,1452273912843,1452273913462,0,22,16,0,587,0,102701
44,120,3,1452273912844,1452273913463,0,22,16,0,585,0,122887
44,119,2,1452273912844,1452273913466,0,21,16,0,592,1,130166
44,117,0,1452273912842,1452273913478,0,20,16,0,605,0,120676
44,121,4,1452273912845,1452273913486,0,20,16,0,610,0,144320
44,124,7,1452273912846,1452273913493,0,17,16,0,617,1,140937
48,132,5,1452273913617,1452273914180,0,16,0,0,531,0,168015
48,133,6,1452273913617,1452273914181,0,17,0,0,532,2,158492
48,130,3,1452273913616,1452273914184,0,19,0,0,537,0,138328
48,129,2,1452273913615,1452273914186,0,19,0,0,539,0,107090
48,128,1,1452273913614,1452273914187,0,22,0,0,539,0,92078
48,131,4,1452273913616,1452273914198,0,19,0,0,550,0,115474
48,127,0,1452273913614,1452273914202,0,21,0,0,556,0,167960
48,134,7,1452273913618,1452273914224,0,15,0,0,576,0,143042
52,142,5,1452273914334,1452273914894,0,19,7,0,527,0,158517
52,143,6,1452273914335,1452273914896,0,17,7,0,533,0,160212
52,140,3,1452273914332,1452273914898,0,20,7,0,533,0,129200
52,138,1,1452273914330,1452273914901,0,21,7,0,537,1,127035
52,139,2,1452273914331,1452273914901,0,20,7,0,536,0,125975
52,141,4,1452273914333,1452273914914,0,18,7,0,550,0,112630
52,137,0,1452273914329,1452273914933,0,24,7,0,565,0,154286
52,144,7,1452273914336,1452273914942,0,19,7,0,576,0,147866
56,152,5,1452273915068,1452273915626,0,18,10,1,527,1,175160
56,153,6,1452273915069,1452273915629,0,19,10,0,530,0,142719
56,150,3,1452273915067,1452273915634,0,21,10,0,535,0,152045
56,149,2,1452273915066,1452273915635,0,23,10,0,534,0,115961
56,148,1,1452273915066,1452273915636,0,22,10,0,537,0,192588
56,147,0,1452273915065,1452273915647,0,23,10,0,548,0,107500
56,151,4,1452273915068,1452273915649,0,20,10,0,551,0,115526
56,154,7,1452273915069,1452273915666,0,18,10,1,565,0,134528
60,162,5,1452273915772,1452273916324,0,18,11,0,520,0,181954
60,163,6,1452273915773,1452273916328,0,16,11,0,526,0,140297
60,158,1,1452273915770,1452273916330,0,20,11,0,530,0,126287
60,157,0,1452273915769,1452273916341,0,20,11,0,540,0,127530
60,160,3,1452273915771,1452273916341,0,17,11,0,541,0,138731
60,159,2,1452273915770,1452273916344,0,20,11,0,543,0,118482
60,161,4,1452273915772,1452273916346,0,18,11,0,545,1,116215
60,164,7,1452273915773,1452273916366,0,15,11,0,565,0,187611
64,172,5,1452273916497,1452273917049,0,19,15,0,518,0,192973
64,168,1,1452273916495,1452273917055,0,23,15,1,527,0,109537
64,173,6,1452273916498,1452273917060,0,17,15,0,532,0,104252
64,170,3,1452273916496,1452273917064,0,21,15,0,535,0,135812
64,167,0,1452273916494,1452273917073,0,22,15,0,547,0,146242
64,171,4,1452273916497,1452273917079,0,18,15,0,552,0,154997
64,169,2,1452273916495,1452273917087,0,21,15,1,559,0,105013
64,174,7,1452273916498,1452273917091,0,16,15,0,565,0,110264
68,182,5,1452273917189,1452273917762,0,15,18,0,545,0,196494
68,183,6,1452273917190,1452273917768,0,14,18,0,553,0,111843
68,179,2,1452273917188,1452273917770,0,17,18,0,553,0,138324
68,178,1,1452273917187,1452273917771,0,17,18,0,556,0,115193
68,180,3,1452273917188,1452273917775,0,16,18,0,559,0,141825
68,177,0,1452273917186,1452273917789,0,16,18,0,576,1,99276
68,184,7,1452273917190,1452273917803,0,13,18,0,588,0,139837
68,181,4,1452273917189,1452273917826,0,16,18,0,609,0,137386
72,187,0,1452273917925,1452273919691,0,19,0,0,1735,0,166156
72,190,3,1452273917927,1452273920243,0,15,0,0,2289,1,164467
72,189,2,1452273917926,1452273920284,0,16,0,0,2330,0,152645
72,188,1,1452273917926,1452273920416,0,17,15,0,2461,0,165558
72,192,5,1452273917928,1452273920497,0,14,15,0,2542,1,142288
72,191,4,1452273917928,1452273920519,0,16,15,0,2563,0,112597
72,194,7,1452273917929,1452273920535,0,14,15,0,2579,0,140260
72,193,6,1452273917929,1452273920546,0,15,15,0,2590,0,130895
76,204,7,1452273920658,1452273922215,0,14,0,0,1528,0,151394
76,200,3,1452273920656,1452273922279,0,19,17,0,1591,0,148201
76,198,1,1452273920655,1452273922280,0,20,17,0,1592,0,140214
76,202,5,1452273920657,1452273922283,0,17,17,0,1596,0,131958
76,201,4,1452273920657,1452273922285,0,16,17,0,1601,0,110170
76,199,2,1452273920655,1452273922307,0,20,17,0,1619,0,118919
76,203,6,1452273920658,1452273922328,0,16,17,0,1642,0,156778
76,197,0,1452273920654,1452273922364,0,20,17,0,1678,0,174222
80,212,5,1452273922463,1452273922994,0,16,0,0,501,0,169793
80,210,3,1452273922462,1452273922999,0,17,0,0,508,0,107992
80,208,1,1452273922461,1452273923002,0,19,0,0,511,0,124419
80,213,6,1452273922464,1452273923010,0,15,0,0,520,0,128814
80,209,2,1452273922462,1452273923011,0,19,0,0,518,0,126425
80,207,0,1452273922461,1452273923041,0,19,13,0,550,0,143058
80,211,4,1452273922463,1452273923058,0,16,13,0,567,0,132652
80,214,7,1452273922464,1452273923061,0,16,13,0,569,0,128068
84,222,5,1452273923154,1452273923693,0,19,0,0,509,0,176921
84,223,6,1452273923155,1452273923697,0,18,0,0,514,0,138232
84,220,3,1452273923153,1452273923700,0,21,0,0,517,0,168464
84,218,1,1452273923152,1452273923703,0,22,0,0,519,0,148004
84,219,2,1452273923153,1452273923710,0,21,0,0,526,0,107581
84,221,4,1452273923154,1452273923715,0,18,0,0,533,0,102436
84,224,7,1452273923155,1452273923732,0,19,0,0,548,0,140647
84,217,0,1452273923151,1452273923733,0,20,0,0,550,0,133744
88,232,5,1452273923822,1452273924362,0,11,8,0,516,0,163263
88,233,6,1452273923823,1452273924369,0,12,8,0,521,0,147412
88,228,1,1452273923821,1452273924370,0,15,8,0,525,0,119140
88,229,2,1452273923821,1452273924374,0,15,8,0,527,0,90062
88,230,3,1452273923822,1452273924384,0,15,8,0,537,0,130680
88,227,0,1452273923820,1452273924392,0,14,8,1,548,0,150459
88,231,4,1452273923822,1452273924400,0,13,8,0,555,0,137026
88,234,7,1452273923823,1452273924431,0,11,8,0,584,0,150347
92,242,5,1452273924542,1452273925085,0,18,10,0,513,0,183602
92,243,6,1452273924542,1452273925087,0,17,10,1,518,0,128731
92,240,3,1452273924541,1452273925092,0,18,10,0,524,0,138378
92,238,1,1452273924540,1452273925093,0,21,10,0,522,0,146629
92,239,2,1452273924540,1452273925099,0,21,10,0,529,0,103604
92,241,4,1452273924541,1452273925112,0,18,10,0,543,0,152427
92,237,0,1452273924539,1452273925115,0,20,10,0,547,0,148211
92,244,7,1452273924542,1452273925127,0,16,10,0,558,1,112425
96,252,5,1452273925228,1452273925775,0,16,14,0,520,0,153341
96,253,6,1452273925228,1452273925777,0,17,14,0,521,0,162732
96,250,3,1452273925227,1452273925779,0,20,14,0,523,0,140743
96,248,1,1452273925226,1452273925780,0,19,14,0,525,0,162138
96,249,2,1452273925226,1452273925781,0,19,14,0,526,0,94463
96,251,4,1452273925227,1452273925798,0,20,14,0,541,0,115694
96,247,0,1452273925225,1452273925803,0,19,14,0,549,0,151902
96,254,7,1452273925229,1452273925812,0,16,14,0,556,0,133653
100,262,5,1452273925907,1452273926443,0,14,15,0,510,0,155825
100,263,6,1452273925907,1452273926446,0,14,15,1,514,1,153578
100,260,3,1452273925906,1452273926451,0,15,15,0,520,0,153113
100,258,1,1452273925905,1452273926452,0,16,15,0,521,1,103885
100,259,2,1452273925905,1452273926458,0,15,15,0,527,0,108259
100,261,4,1452273925906,1452273926471,0,14,15,0,539,0,118598
100,257,0,1452273925904,1452273926475,0,15,15,0,545,0,144065
100,264,7,1452273925908,1452273926493,0,10,15,0,562,0,133151
104,272,5,1452273926585,1452273927129,0,14,19,1,517,0,167562
104,273,6,1452273926586,1452273927132,0,13,19,0,522,0,151168
104,270,3,1452273926584,1452273927135,0,16,19,0,525,0,142230
104,268,1,1452273926583,1452273927136,0,18,19,0,525,0,130226
104,269,2,1452273926584,1452273927140,0,17,19,0,529,0,107718
104,267,0,1452273926583,1452273927147,0,16,19,0,539,0,130086
104,271,4,1452273926585,1452273927149,0,16,19,0,539,0,112194
104,274,7,1452273926586,1452273927175,0,12,19,0,565,0,128065
108,282,5,1452273927269,1452273927818,0,17,18,0,519,0,161903
108,283,6,1452273927270,1452273927820,0,15,18,0,525,0,152280
108,280,3,1452273927268,1452273927823,0,19,18,0,526,0,145521
108,278,1,1452273927267,1452273927824,0,19,18,0,527,0,108713
108,279,2,1452273927268,1452273927835,0,19,18,0,539,0,128383
108,277,0,1452273927267,1452273927838,0,19,18,0,544,0,104823
108,281,4,1452273927269,1452273927845,0,18,18,0,548,0,160654
108,284,7,1452273927270,1452273927857,0,15,18,0,562,0,109343
112,292,5,1452273927952,1452273928508,0,18,19,0,525,0,177629
112,293,6,1452273927953,1452273928509,0,19,19,0,526,0,159400
112,288,1,1452273927950,1452273928514,0,21,19,0,533,0,102920
112,289,2,1452273927950,1452273928519,0,19,19,0,539,0,136439
112,290,3,1452273927951,1452273928519,0,18,19,0,539,0,142441
112,291,4,1452273927952,1452273928526,0,20,19,0,544,0,118977
112,287,0,1452273927949,1452273928528,0,19,19,0,549,0,107574
112,294,7,1452273927953,1452273928549,0,17,19,0,567,0,128455
116,302,5,1452273928651,1452273929186,0,18,0,0,504,0,171595
116,303,6,1452273928651,1452273929190,0,18,0,0,510,1,153692
116,300,3,1452273928650,1452273929193,0,19,0,0,513,0,141014
116,298,1,1452273928649,1452273929195,0,20,0,0,515,0,135954
116,299,2,1452273928649,1452273929196,0,21,0,0,514,0,105573
116,301,4,1452273928650,1452273929232,0,17,14,0,553,0,149557
116,297,0,1452273928649,1452273929234,0,19,14,0,556,0,156492
116,304,7,1452273928652,1452273929244,0,18,14,0,562,0,143473
120,312,5,1452273929389,1452273929929,0,18,0,0,509,0,172546
120,313,6,1452273929389,1452273929931,0,16,0,0,514,0,153429
120,310,3,1452273929388,1452273929932,0,20,0,0,514,0,111412
120,308,1,1452273929387,1452273929934,0,20,0,0,517,0,150239
120,309,2,1452273929388,1452273929939,0,21,0,0,522,0,96188
120,307,0,1452273929387,1452273929952,0,19,0,0,536,0,138409
120,311,4,1452273929388,1452273929955,0,18,0,0,538,1,136601
120,314,7,1452273929390,1452273929971,0,17,0,0,552,0,125537
124,322,5,1452273930076,1452273930618,0,15,7,0,515,1,175017
124,323,6,1452273930077,1452273930620,0,16,7,0,517,0,129627
124,318,1,1452273930075,1452273930626,0,20,7,0,522,0,136839
124,320,3,1452273930076,1452273930627,0,18,7,0,524,0,135631
124,319,2,1452273930075,1452273930634,0,19,7,0,530,0,124106
124,317,0,1452273930074,1452273930644,0,19,7,0,541,0,114179
124,321,4,1452273930076,1452273930650,0,20,7,0,544,0,114338
124,324,7,1452273930077,1452273930674,0,17,7,0,569,0,134666
128,332,5,1452273930767,1452273931302,0,15,10,0,509,0,169002
128,333,6,1452273930767,1452273931306,0,14,10,0,515,0,148453
128,328,1,1452273930765,1452273931309,0,17,10,0,518,0,97471
128,330,3,1452273930766,1452273931318,0,15,10,0,527,0,133876
128,329,2,1452273930766,1452273931319,0,16,10,0,528,2,97924
128,327,0,1452273930765,1452273931332,0,16,10,0,542,0,133627
128,331,4,1452273930766,1452273931332,0,13,10,0,543,0,96231
128,334,7,1452273930767,1452273931345,0,12,10,0,554,0,131997
132,342,5,1452273931438,1452273931978,0,18,14,0,511,0,166446
132,343,6,1452273931438,1452273931982,0,17,14,1,516,0,133748
132,340,3,1452273931437,1452273931984,0,18,14,0,520,1,157030
132,338,1,1452273931436,1452273931985,0,19,14,0,521,0,100707
132,339,2,1452273931436,1452273932001,0,19,14,0,536,1,163017
132,337,0,1452273931436,1452273932003,0,19,14,0,540,0,106161
132,344,7,1452273931439,1452273932022,0,16,14,0,555,0,127113
132,341,4,1452273931437,1452273932041,0,18,14,0,574,0,132966
136,352,5,1452273932139,1452273932683,0,14,16,0,517,0,184898
136,353,6,1452273932139,1452273932683,0,12,16,0,521,1,142329
136,348,1,1452273932137,1452273932686,0,15,16,0,524,0,125887
136,350,3,1452273932138,1452273932686,0,16,16,0,522,0,127764
136,349,2,1452273932137,1452273932694,0,17,16,0,530,0,125296
136,351,4,1452273932138,1452273932700,0,13,16,0,539,0,128467
136,347,0,1452273932137,1452273932711,0,18,16,0,547,0,134504
136,354,7,1452273932140,1452273932722,0,12,16,0,558,0,124868
140,362,5,1452273932817,1452273933372,0,14,20,0,529,0,163994
140,363,6,1452273932818,1452273933373,0,14,20,0,530,0,153235
140,359,2,1452273932816,1452273933375,0,17,20,0,533,0,96061
140,360,3,1452273932817,1452273933377,0,18,20,0,533,0,96238
140,358,1,1452273932816,1452273933378,0,19,20,0,534,0,136020
140,357,0,1452273932815,1452273933379,0,17,20,0,537,0,142693
140,361,4,1452273932817,1452273933385,0,15,20,0,543,0,125946
140,364,7,1452273932818,1452273933404,0,15,20,0,559,0,164440
144,372,5,1452273933497,1452273934043,0,19,17,0,517,1,169343
144,373,6,1452273933497,1452273934045,0,18,17,0,521,0,108505
144,370,3,1452273933496,1452273934050,0,21,17,0,524,0,131443
144,368,1,1452273933496,1452273934051,0,20,17,0,527,0,110739
144,369,2,1452273933496,1452273934056,0,20,17,0,531,1,143485
144,367,0,1452273933495,1452273934061,0,20,17,0,537,0,101298
144,371,4,1452273933497,1452273934082,0,18,17,0,557,0,135316
144,374,7,1452273933498,1452273934088,0,18,17,0,563,0,101346
148,382,5,1452273934175,1452273934724,0,13,17,0,524,0,154850
148,383,6,1452273934176,1452273934726,0,12,17,0,527,0,140190
148,380,3,1452273934174,1452273934728,0,16,17,0,529,0,127142
148,379,2,1452273934174,1452273934732,0,17,17,0,533,0,99932
148,378,1,1452273934174,1452273934733,0,16,17,0,534,0,156148
148,377,0,1452273934173,1452273934742,0,16,17,0,545,0,108110
148,381,4,1452273934175,1452273934746,0,16,17,0,546,0,141310
148,384,7,1452273934176,1452273934756,0,11,17,0,558,0,107991
152,392,5,1452273934903,1452273935424,0,13,0,0,497,0,207717
152,393,6,1452273934904,1452273935430,0,11,0,0,506,0,146726
152,390,3,1452273934903,1452273935430,0,12,0,0,507,1,139297
152,388,1,1452273934902,1452273935436,0,13,0,0,514,0,100021
152,389,2,1452273934902,1452273935446,0,14,0,0,521,1,126314
152,387,0,1452273934902,1452273935465,0,15,0,0,528,0,178372
152,391,4,1452273934903,1452273935468,0,13,12,0,543,0,180585
152,394,7,1452273934904,1452273935486,0,10,12,0,562,0,129487
156,402,5,1452273935572,1452273936104,0,16,0,0,506,0,152761
156,403,6,1452273935572,1452273936106,0,13,0,0,510,0,156445
156,398,1,1452273935571,1452273936111,0,16,0,0,516,0,173183
156,400,3,1452273935571,1452273936113,0,17,0,0,515,0,126072
156,399,2,1452273935571,1452273936121,0,17,0,0,524,0,112133
156,397,0,1452273935570,1452273936126,0,17,0,0,530,0,145066
156,401,4,1452273935572,1452273936127,0,16,0,0,530,0,123552
156,404,7,1452273935572,1452273936147,0,14,0,0,550,0,135100
160,412,5,1452273936221,1452273936751,0,11,7,0,508,0,174358
160,413,6,1452273936222,1452273936754,0,10,7,0,512,0,151098
160,410,3,1452273936221,1452273936757,0,14,7,0,514,0,115857
160,408,1,1452273936220,1452273936759,0,14,7,0,517,0,140505
160,409,2,1452273936220,1452273936764,0,14,7,0,522,0,94976
160,407,0,1452273936220,1452273936767,0,12,7,0,528,0,114757
160,411,4,1452273936221,1452273936785,0,13,7,0,541,0,163692
160,414,7,1452273936222,1452273936797,0,11,7,0,553,0,100221
164,422,5,1452273936882,1452273937422,0,16,9,0,515,0,183364
164,423,6,1452273936882,1452273937426,0,16,9,0,519,0,172455
164,420,3,1452273936881,1452273937428,0,19,9,0,521,0,133352
164,418,1,1452273936881,1452273937429,0,21,9,0,521,0,130084
164,419,2,1452273936881,1452273937431,0,17,9,0,526,0,102569
164,417,0,1452273936880,1452273937441,0,18,9,1,535,0,111343
164,421,4,1452273936882,1452273937448,0,18,9,0,541,0,119263
164,424,7,1452273936882,1452273937465,0,15,9,0,558,0,132660
168,432,5,1452273937552,1452273938085,0,16,14,0,508,0,170192
168,433,6,1452273937553,1452273938088,0,14,14,0,514,0,174696
168,430,3,1452273937552,1452273938090,0,16,14,0,515,0,106088
168,428,1,1452273937551,1452273938092,0,16,14,0,518,0,98767
168,429,2,1452273937551,1452273938107,0,17,14,0,531,0,154403
168,431,4,1452273937552,1452273938114,0,16,14,0,539,0,114920
168,427,0,1452273937551,1452273938127,0,16,14,0,552,0,144020
168,434,7,1452273937553,1452273938133,0,16,14,0,556,0,101259
172,442,5,1452273938207,1452273938737,0,12,17,0,507,0,180273
172,443,6,1452273938208,1452273938740,0,12,17,0,511,0,113443
172,438,1,1452273938206,1452273938744,0,14,17,0,517,0,153196
172,439,2,1452273938206,1452273938756,0,16,17,0,526,0,126268
172,437,0,1452273938206,1452273938760,0,15,17,0,533,0,102190
172,441,4,1452273938207,1452273938767,0,13,17,0,538,0,150876
172,440,3,1452273938207,1452273938776,0,15,17,0,546,0,106584
172,444,7,1452273938208,1452273938783,0,10,17,0,556,0,100748
176,452,5,1452273938864,1452273939407,0,16,20,0,518,0,189654
176,453,6,1452273938864,1452273939408,0,16,20,0,519,0,139823
176,450,3,1452273938864,1452273939413,0,18,20,0,523,0,97979
176,448,1,1452273938863,1452273939413,0,18,20,1,524,0,141812
176,449,2,1452273938863,1452273939418,0,18,20,1,529,0,116532
176,447,0,1452273938863,1452273939422,0,18,20,0,535,0,154278
176,451,4,1452273938864,1452273939427,0,17,20,0,538,0,111362
176,454,7,1452273938865,1452273939443,0,13,20,0,555,0,146345
180,462,5,1452273939523,1452273940056,0,11,17,0,513,0,171096
180,463,6,1452273939523,1452273940061,0,11,17,0,519,0,148714
180,460,3,1452273939522,1452273940061,0,13,17,0,519,0,137867
180,458,1,1452273939521,1452273940062,0,12,17,0,522,0,100134
180,459,2,1452273939522,1452273940079,0,14,17,0,535,0,166926
180,457,0,1452273939521,1452273940079,0,13,17,0,537,0,118377
180,461,4,1452273939522,1452273940083,0,11,17,0,541,0,125618
180,464,7,1452273939523,1452273940096,0,9,17,0,554,1,165631
184,472,5,1452273940174,1452273940708,0,13,0,0,509,0,185092
184,473,6,1452273940175,1452273940734,0,12,16,0,535,0,155104
184,468,1,1452273940173,1452273940734,0,17,16,0,534,0,109325
184,470,3,1452273940174,1452273940735,0,16,16,0,536,0,146072
184,471,4,1452273940174,1452273940752,0,13,16,0,555,0,134869
184,467,0,1452273940173,1452273940753,0,17,16,0,555,0,150032
184,469,2,1452273940173,1452273940760,0,16,16,0,562,0,97828
184,474,7,1452273940175,1452273940773,0,13,16,0,574,0,93981
188,482,5,1452273940914,1452273941439,0,14,0,0,503,0,171938
188,483,6,1452273940914,1452273941445,0,13,0,0,511,0,114767
188,480,3,1452273940913,1452273941447,0,15,0,0,512,0,139416
188,478,1,1452273940913,1452273941448,0,17,0,0,511,0,120638
188,479,2,1452273940913,1452273941458,0,16,0,0,523,0,152419
188,477,0,1452273940912,1452273941460,0,15,0,0,527,0,107808
188,481,4,1452273940914,1452273941471,0,15,0,0,536,0,116688
188,484,7,1452273940914,1452273941480,0,14,0,0,545,0,122703
192,492,5,1452273941555,1452273942081,0,10,8,0,507,0,189888
192,490,3,1452273941554,1452273942088,0,22,8,0,504,0,133235
192,488,1,1452273941553,1452273942090,0,13,8,0,516,0,126006
192,493,6,1452273941555,1452273942090,0,21,8,0,505,0,151858
192,489,2,1452273941554,1452273942101,0,23,8,0,517,0,105954
192,487,0,1452273941553,1452273942114,0,26,8,0,527,0,141795
192,491,4,1452273941554,1452273942114,0,22,8,0,529,0,109088
192,494,7,1452273941555,1452273942132,0,20,8,0,547,0,131846
196,502,5,1452273942210,1452273942739,0,11,7,0,507,0,167100
196,500,3,1452273942209,1452273942747,0,13,7,0,516,0,136630
196,498,1,1452273942209,1452273942747,0,16,7,0,514,0,133710
196,503,6,1452273942210,1452273942749,0,12,7,0,516,0,96898
196,499,2,1452273942209,1452273942762,0,13,7,0,531,0,131874
196,497,0,1452273942209,1452273942765,0,15,7,0,534,0,99364
196,501,4,1452273942210,1452273942772,0,12,7,0,540,0,113109
196,504,7,1452273942210,1452273942785,0,12,7,0,551,0,129841
200,512,5,1452273942855,1452273943381,0,12,10,0,505,0,159235
200,510,3,1452273942854,1452273943387,0,13,10,0,512,0,141861
200,508,1,1452273942854,1452273943388,0,14,10,0,513,0,148145
200,513,6,1452273942855,1452273943393,0,13,10,0,517,0,123938
200,509,2,1452273942854,1452273943396,0,15,10,0,520,0,99596
200,507,0,1452273942853,1452273943402,0,13,10,0,529,1,115044
200,511,4,1452273942855,1452273943415,0,12,10,0,541,0,145049
200,514,7,1452273942855,1452273943426,0,11,10,0,551,0,123372
204,522,5,1452273943502,1452273944024,0,13,13,0,502,0,177632
204,518,1,1452273943501,1452273944031,0,13,13,0,511,0,109443
204,520,3,1452273943501,1452273944033,0,14,13,0,511,0,151795
204,523,6,1452273943502,1452273944034,0,13,13,0,512,1,98871
204,519,2,1452273943501,1452273944044,0,13,13,0,522,0,130476
204,517,0,1452273943500,1452273944061,0,14,13,0,539,0,146870
204,521,4,1452273943501,1452273944066,0,14,13,0,544,0,100452
204,524,7,1452273943502,1452273944071,0,11,13,0,551,0,105513
208,532,5,1452273944153,1452273944690,0,15,18,0,513,0,152425
208,533,6,1452273944153,1452273944690,0,15,18,0,513,0,145758
208,530,3,1452273944152,1452273944692,0,16,18,0,517,0,142511
208,528,1,1452273944151,1452273944693,0,18,18,0,517,0,95428
208,529,2,1452273944152,1452273944705,0,16,18,0,529,0,155715
208,527,0,1452273944151,1452273944711,0,16,18,0,537,0,105986
208,531,4,1452273944152,1452273944722,0,13,18,0,548,0,124248
208,534,7,1452273944153,1452273944727,0,13,18,0,553,0,137194
212,542,5,1452273944809,1452273945348,0,16,17,0,512,0,163363
212,540,3,1452273944808,1452273945354,0,18,17,0,519,0,141460
212,538,1,1452273944808,1452273945354,0,19,17,0,520,0,166777
212,543,6,1452273944809,1452273945356,0,15,17,0,523,0,94200
212,539,2,1452273944808,1452273945367,0,18,17,0,532,0,91676
212,541,4,1452273944809,1452273945373,0,16,17,0,540,0,116206
212,537,0,1452273944808,1452273945379,0,17,17,0,547,0,144509
212,544,7,1452273944809,1452273945387,0,15,17,0,553,0,99708
216,552,5,1452273945462,1452273945997,0,13,17,0,513,0,173623
216,550,3,1452273945462,1452273946003,0,16,17,0,518,0,163827
216,548,1,1452273945461,1452273946004,0,17,17,0,519,0,121596
216,553,6,1452273945462,1452273946005,0,14,17,0,520,0,93154
216,549,2,1452273945461,1452273946016,0,16,17,1,531,0,152802
216,547,0,1452273945461,1452273946017,0,16,17,0,535,0,105590
216,551,4,1452273945462,1452273946024,0,14,17,0,541,0,127114
