8,228,31,1455539816439,1455539820788,3732
8,198,1,1455539816425,1455539820864,3874
8,238,41,1455539816444,1455539820884,3957
8,218,21,1455539816435,1455539820943,4036
8,253,56,1455539816451,1455539820943,4037
8,206,9,1455539816429,1455539820961,4051
8,244,47,1455539816447,1455539821039,4073
8,249,52,1455539816449,1455539821151,4136
8,246,49,1455539816448,1455539821164,4085
8,247,50,1455539816448,1455539821208,4222
8,219,22,1455539816435,1455539821221,4289
8,252,55,1455539816451,1455539821236,4207
8,239,42,1455539816445,1455539821256,4288
8,257,60,1455539816471,1455539821262,4343
8,229,32,1455539816440,1455539821264,4363
8,227,30,1455539816439,1455539821280,4278
8,205,8,1455539816429,1455539821305,4395
8,232,35,1455539816441,1455539821344,4354
8,260,63,1455539816472,1455539821358,4345
8,235,38,1455539816443,1455539821369,4397
8,230,33,1455539816440,1455539821375,4449
8,258,61,1455539816471,1455539821440,4483
8,242,45,1455539816446,1455539821504,4546
8,216,19,1455539816434,1455539821527,4641
8,202,5,1455539816427,1455539821533,4627
8,221,24,1455539816436,1455539821538,4384
8,200,3,1455539816426,1455539821541,4624
8,204,7,1455539816428,1455539821551,4644
8,240,43,1455539816445,1455539821580,4616
8,209,12,1455539816430,1455539821591,4584
8,250,53,1455539816450,1455539821638,4673
8,255,58,1455539816470,1455539821641,4695
8,248,51,1455539816449,1455539821681,4773
8,210,13,1455539816431,1455539821749,4660
8,224,27,1455539816438,1455539821757,4635
8,212,15,1455539816432,1455539821794,4796
8,208,11,1455539816430,1455539821799,4902
8,241,44,1455539816446,1455539821838,4831
8,225,28,1455539816438,1455539821933,4834
8,199,2,1455539816426,1455539821965,5047
8,222,25,1455539816437,1455539821978,4965
8,259,62,1455539816472,1455539821989,4859
8,213,16,1455539816432,1455539822033,5110
8,254,57,1455539816452,1455539822474,5398
8,237,40,1455539816444,1455539822560,5584
8,226,29,1455539816439,1455539822604,5533
8,251,54,1455539816450,1455539822678,5645
8,220,23,1455539816436,1455539822792,5775
8,256,59,1455539816470,1455539822851,5819
8,197,0,1455539816424,1455539822860,5776
8,215,18,1455539816433,1455539822895,5902
8,203,6,1455539816428,1455539822907,5871
8,236,39,1455539816443,1455539822907,5910
8,217,20,1455539816434,1455539822940,5889
8,234,37,1455539816442,1455539822972,5769
8,211,14,1455539816431,1455539822999,5890
8,223,26,1455539816437,1455539823004,5898
8,201,4,1455539816427,1455539823009,6052
8,245,48,1455539816447,1455539823077,6064
8,207,10,1455539816429,1455539823143,6041
8,233,36,1455539816442,1455539823157,6040
8,231,34,1455539816441,1455539823238,6207
8,243,46,1455539816446,1455539823246,6185
8,214,17,1455539816433,1455539823260,6190
12,280,11,1455539823780,1455539825911,2008
12,281,12,1455539823781,1455539826277,2328
12,297,28,1455539823788,1455539826304,2409
12,313,44,1455539823798,1455539826385,2474
12,286,17,1455539823783,1455539826408,2496
12,309,40,1455539823793,1455539826445,2472
12,295,26,1455539823787,1455539826477,2564
12,302,33,1455539823790,1455539826488,2517
12,319,50,1455539823801,1455539826497,2516
12,278,9,1455539823779,1455539826537,2591
12,318,49,1455539823801,1455539826597,2624
12,269,0,1455539823775,1455539826661,2701
12,306,37,1455539823792,1455539826713,2798
12,272,3,1455539823777,1455539826748,2771
12,293,24,1455539823786,1455539826753,2778
12,307,38,1455539823793,1455539826792,2880
12,310,41,1455539823795,1455539826799,2819
12,331,62,1455539823808,1455539826802,2829
12,320,51,1455539823802,1455539826823,2847
12,270,1,1455539823776,1455539826824,2856
12,303,34,1455539823791,1455539826833,2932
12,285,16,1455539823783,1455539826838,2945
12,312,43,1455539823797,1455539826848,2931
12,271,2,1455539823776,1455539826854,2960
12,299,30,1455539823789,1455539826857,2888
12,311,42,1455539823795,1455539826883,2961
12,314,45,1455539823799,1455539826900,2986
12,276,7,1455539823779,1455539826951,3048
12,273,4,1455539823777,1455539826952,3059
12,277,8,1455539823779,1455539827053,3154
12,324,55,1455539823804,1455539827068,3147
12,298,29,1455539823788,1455539827069,3168
12,287,18,1455539823784,1455539827099,3129
12,329,60,1455539823807,1455539827146,3232
12,325,56,1455539823805,1455539827182,3250
12,328,59,1455539823806,1455539827192,3276
12,289,20,1455539823784,1455539827207,3313
12,296,27,1455539823787,1455539827218,3318
12,274,5,1455539823778,1455539827223,3326
12,308,39,1455539823793,1455539827243,3331
12,315,46,1455539823799,1455539827252,3318
12,284,15,1455539823782,1455539827357,3449
12,294,25,1455539823787,1455539827838,3929
