8,64,1455540438103,1455540444858
12,64,1455540445346,1455540449622
16,64,1455540449907,1455540453573
20,64,1455540454218,1455540457307
24,64,1455540457579,1455540460056
28,64,1455540460287,1455540463092
32,64,1455540463348,1455540465784
36,64,1455540466037,1455540468420
40,64,1455540470414,1455540473263
44,64,1455540473529,1455540475835
48,64,1455540476238,1455540478506
52,64,1455540478924,1455540481979
56,64,1455540484616,1455540486233
60,64,1455540486549,1455540488612
64,64,1455540488862,1455540490765
68,64,1455540491073,1455540492908
72,64,1455540493127,1455540494601
76,64,1455540494848,1455540496628
80,64,1455540496919,1455540499151
84,64,1455540499395,1455540501110
88,64,1455540501357,1455540503413
92,64,1455540503739,1455540505507
96,64,1455540505837,1455540507769
100,64,1455540508108,1455540510025
104,64,1455540510354,1455540513006
108,64,1455540513616,1455540515133
112,64,1455540515385,1455540516933
116,64,1455540517219,1455540518770
120,64,1455540519101,1455540520726
124,64,1455540520997,1455540522689
128,64,1455540522946,1455540524740
132,64,1455540525143,1455540526768
136,64,1455540527034,1455540528516
140,64,1455540528803,1455540530217
144,64,1455540530479,1455540532041
148,64,1455540532345,1455540533803
152,64,1455540534100,1455540535663
156,64,1455540535938,1455540537484
160,64,1455540537733,1455540539181
164,64,1455540539482,1455540540938
168,64,1455540541195,1455540542704
172,64,1455540543001,1455540544360
176,64,1455540544857,1455540546430
180,64,1455540546747,1455540548388
184,64,1455540548645,1455540550573
188,64,1455540550925,1455540552756
192,64,1455540553018,1455540554614
196,64,1455540554942,1455540556341
200,64,1455540556690,1455540557985
204,64,1455540558372,1455540560647
208,64,1455540560958,1455540562122
212,64,1455540562478,1455540563728
216,64,1455540564027,1455540565401
220,64,1455540565654,1455540566870
224,64,1455540567222,1455540568355
228,64,1455540568701,1455540570081
232,64,1455540570734,1455540572240
236,64,1455540572608,1455540573739
240,64,1455540574007,1455540575151
244,64,1455540575493,1455540576615
248,64,1455540576886,1455540578045
252,64,1455540578352,1455540579493
256,64,1455540579925,1455540581347
260,64,1455540581634,1455540582476
264,64,1455540582678,1455540583604
268,64,1455540583917,1455540585073
272,64,1455540585376,1455540586378
276,64,1455540586741,1455540587721
280,64,1455540588027,1455540589013
284,64,1455540589316,1455540590620
288,64,1455540590986,1455540593626
292,64,1455540594011,1455540595126
296,64,1455540595513,1455540596378
300,64,1455540596670,1455540597604
304,64,1455540597911,1455540599024
308,64,1455540599557,1455540601754
312,64,1455540602042,1455540603093
316,64,1455540603474,1455540604426
320,64,1455540604727,1455540605779
324,64,1455540606281,1455540608264
328,64,1455540608601,1455540609544
332,64,1455540609896,1455540610903
336,64,1455540611212,1455540612721
340,64,1455540613083,1455540614136
344,64,1455540614366,1455540615248
348,64,1455540615548,1455540616609
352,64,1455540616888,1455540617854
356,64,1455540618075,1455540619185
360,64,1455540619503,1455540620384
364,64,1455540620685,1455540621664
368,64,1455540621957,1455540622794
372,64,1455540623235,1455540624410
376,64,1455540624835,1455540625790
380,64,1455540626030,1455540627123
384,64,1455540627528,1455540628485
388,64,1455540628756,1455540629720
392,64,1455540629969,1455540631027
396,64,1455540631306,1455540633784
400,64,1455540634364,1455540635519
404,64,1455540635789,1455540636823
408,64,1455540637111,1455540638215
412,64,1455540638617,1455540639620
416,64,1455540639959,1455540640979
420,64,1455540641289,1455540642712
424,64,1455540643122,1455540644218
428,64,1455540644477,1455540645547
432,64,1455540645887,1455540646790
436,64,1455540647189,1455540648024
440,64,1455540648324,1455540649287
444,64,1455540649564,1455540650545
448,64,1455540650870,1455540651804
452,64,1455540652129,1455540653311
456,64,1455540653662,1455540654728
460,64,1455540655092,1455540656564
464,64,1455540656882,1455540658274
468,64,1455540658687,1455540659700
472,64,1455540659979,1455540661142
476,64,1455540661408,1455540662532
480,64,1455540662807,1455540663793
484,64,1455540664127,1455540665036
488,64,1455540665476,1455540666539
492,64,1455540666832,1455540669986
496,64,1455540670700,1455540671720
500,64,1455540671975,1455540672942
504,64,1455540673236,1455540674353
508,64,1455540674680,1455540675625
512,64,1455540676052,1455540677167
516,64,1455540677515,1455540678636
520,64,1455540679213,1455540681249
524,64,1455540681596,1455540682653
528,64,1455540683005,1455540684085
532,64,1455540684396,1455540685262
536,64,1455540685547,1455540686527
540,64,1455540687476,1455540688647
544,64,1455540689009,1455540690042
548,64,1455540690395,1455540691936
552,64,1455540692296,1455540693350
556,64,1455540693696,1455540694718
560,64,1455540695098,1455540696384
564,64,1455540696684,1455540697559
