8,8,1452692688938,1452692691441
9,2,1452692691456,1452692691517
12,8,1452692691619,1452692692513
13,2,1452692692530,1452692692579
16,8,1452692692685,1452692693483
17,2,1452692693494,1452692693542
20,8,1452692693635,1452692694618
21,2,1452692694628,1452692694675
24,8,1452692694779,1452692695537
25,2,1452692695548,1452692695590
28,8,1452692695657,1452692696417
29,2,1452692696426,1452692696470
32,8,1452692696538,1452692700188
33,2,1452692700197,1452692700252
36,8,1452692700319,1452692704294
37,2,1452692704303,1452692704350
40,8,1452692704420,1452692705432
41,2,1452692705440,1452692705486
44,8,1452692705576,1452692707894
45,2,1452692707904,1452692707947
48,8,1452692708015,1452692708665
49,2,1452692708675,1452692708714
52,8,1452692708781,1452692709394
53,2,1452692709405,1452692709441
56,8,1452692709504,1452692710142
57,2,1452692710151,1452692710188
60,8,1452692710248,1452692710845
61,2,1452692710853,1452692710887
64,8,1452692710975,1452692711594
65,2,1452692711603,1452692711641
68,8,1452692711698,1452692712300
69,2,1452692712309,1452692712343
72,8,1452692712401,1452692713038
73,2,1452692713047,1452692713082
76,8,1452692713138,1452692713737
77,2,1452692713746,1452692713780
80,8,1452692713836,1452692714464
81,2,1452692714472,1452692714506
84,8,1452692714559,1452692715162
85,2,1452692715169,1452692715201
88,8,1452692715248,1452692715849
89,2,1452692715857,1452692715889
92,8,1452692715950,1452692716549
93,2,1452692716557,1452692716590
96,8,1452692716636,1452692717282
97,2,1452692717289,1452692717324
100,8,1452692717369,1452692718007
101,2,1452692718015,1452692718047
104,8,1452692718092,1452692718691
105,2,1452692718699,1452692718731
108,8,1452692718777,1452692719378
109,2,1452692719386,1452692719418
112,8,1452692719469,1452692720103
113,2,1452692720111,1452692720143
116,8,1452692720187,1452692720791
117,2,1452692720808,1452692720880
120,8,1452692720929,1452692721595
121,2,1452692721602,1452692721632
124,8,1452692721674,1452692722299
125,2,1452692722307,1452692722342
128,8,1452692722389,1452692722991
129,2,1452692722999,1452692723033
132,8,1452692723079,1452692723676
133,2,1452692723684,1452692723718
136,8,1452692723769,1452692724378
137,2,1452692724385,1452692724417
140,8,1452692724466,1452692725085
141,2,1452692725093,1452692725127
144,8,1452692725170,1452692725786
145,2,1452692725794,1452692725823
148,8,1452692725864,1452692726650
149,2,1452692726670,1452692726743
152,8,1452692726786,1452692727428
153,2,1452692727435,1452692727466
156,8,1452692727515,1452692728125
157,2,1452692728132,1452692728159
160,8,1452692728200,1452692728804
161,2,1452692728811,1452692728840
164,8,1452692728886,1452692729510
165,2,1452692729516,1452692729548
168,8,1452692729594,1452692730203
169,2,1452692730210,1452692730238
172,8,1452692730277,1452692730916
173,2,1452692730923,1452692730952
176,8,1452692730995,1452692731587
177,2,1452692731593,1452692731618
180,8,1452692731662,1452692732270
181,2,1452692732276,1452692732304
184,8,1452692732344,1452692733036
185,2,1452692733055,1452692733126
188,8,1452692733172,1452692733769
189,2,1452692733775,1452692733803
192,8,1452692733842,1452692734442
193,2,1452692734448,1452692734474
196,8,1452692734513,1452692735109
197,2,1452692735115,1452692735144
200,8,1452692735189,1452692735820
201,2,1452692735827,1452692735854
204,8,1452692735894,1452692736524
205,2,1452692736530,1452692736557
208,8,1452692736593,1452692737189
209,2,1452692737195,1452692737220
212,8,1452692737264,1452692737864
213,2,1452692737870,1452692737897
216,8,1452692737935,1452692738547
217,2,1452692738553,1452692738580
220,8,1452692738622,1452692739235
221,2,1452692739240,1452692739266
224,8,1452692739302,1452692739949
225,2,1452692739955,1452692739983
228,8,1452692740021,1452692740649
229,2,1452692740655,1452692740685
232,8,1452692740728,1452692741316
233,2,1452692741322,1452692741350
236,8,1452692741391,1452692741999
237,2,1452692742005,1452692742032
240,8,1452692742070,1452692742688
241,2,1452692742694,1452692742725
244,8,1452692742768,1452692743382
245,2,1452692743388,1452692743415
248,8,1452692743457,1452692744058
249,2,1452692744065,1452692744091
252,8,1452692744125,1452692744716
253,2,1452692744722,1452692744746
256,8,1452692744780,1452692745377
257,2,1452692745383,1452692745410
260,8,1452692745447,1452692746049
261,2,1452692746056,1452692746082
264,8,1452692746120,1452692746723
265,2,1452692746729,1452692746756
268,8,1452692746801,1452692747414
269,2,1452692747420,1452692747443
272,8,1452692747479,1452692748077
273,2,1452692748083,1452692748107
276,8,1452692748142,1452692748746
277,2,1452692748751,1452692748777
280,8,1452692748811,1452692749405
281,2,1452692749410,1452692749437
284,8,1452692749478,1452692750108
285,2,1452692750114,1452692750140
288,8,1452692750181,1452692750841
289,2,1452692750847,1452692750871
292,8,1452692750907,1452692751497
293,2,1452692751502,1452692751526
296,8,1452692751560,1452692752139
297,2,1452692752145,1452692752168
300,8,1452692752208,1452692752794
301,2,1452692752800,1452692752826
304,8,1452692752869,1452692753512
305,2,1452692753518,1452692753545
308,8,1452692753585,1452692754194
309,2,1452692754199,1452692754223
312,8,1452692754265,1452692754883
313,2,1452692754888,1452692754912
316,8,1452692754948,1452692755527
317,2,1452692755533,1452692755556
320,8,1452692755593,1452692756197
321,2,1452692756203,1452692756228
324,8,1452692756258,1452692756850
325,2,1452692756855,1452692756885
328,8,1452692756916,1452692757520
329,2,1452692757526,1452692757552
332,8,1452692757582,1452692758188
333,2,1452692758194,1452692758218
336,8,1452692758256,1452692758841
337,2,1452692758847,1452692758872
340,8,1452692758902,1452692759508
341,2,1452692759513,1452692759539
344,8,1452692759569,1452692760170
345,2,1452692760176,1452692760199
348,8,1452692760232,1452692760842
349,2,1452692760848,1452692760870
