8,64,1455539816424,1455539823261
12,64,1455539823774,1455539829419
16,64,1455539829731,1455539834269
20,64,1455539834577,1455539837876
24,64,1455539838350,1455539841514
28,64,1455539841777,1455539846011
32,64,1455539847108,1455539849834
36,64,1455539850535,1455539852850
40,64,1455539853082,1455539855435
44,64,1455539855726,1455539858714
48,64,1455539858990,1455539862138
52,64,1455539862428,1455539866587
56,64,1455539866815,1455539869416
60,64,1455539869711,1455539871920
64,64,1455539872166,1455539874232
68,64,1455539874816,1455539876781
72,64,1455539877028,1455539878526
76,64,1455539878829,1455539880659
80,64,1455539880901,1455539882619
84,64,1455539882877,1455539884550
88,64,1455539884834,1455539886420
92,64,1455539886655,1455539888693
96,64,1455539889025,1455539892010
100,64,1455539892311,1455539894503
104,64,1455539894795,1455539896710
108,64,1455539897043,1455539899233
112,64,1455539899430,1455539901237
116,64,1455539901547,1455539903056
120,64,1455539903302,1455539904875
124,64,1455539905335,1455539907117
128,64,1455539907362,1455539908747
132,64,1455539909058,1455539910558
136,64,1455539910849,1455539912279
140,64,1455539912574,1455539914109
144,64,1455539914594,1455539916312
148,64,1455539916638,1455539918178
152,64,1455539918421,1455539921419
156,64,1455539921754,1455539923304
160,64,1455539923546,1455539924975
164,64,1455539925299,1455539926828
168,64,1455539927198,1455539929243
172,64,1455539929579,1455539934084
176,64,1455539934941,1455539937521
180,64,1455539937864,1455539939551
184,64,1455539939800,1455539941475
188,64,1455539941747,1455539943827
192,64,1455539944051,1455539945639
196,64,1455539945922,1455539947390
200,64,1455539947647,1455539949360
204,64,1455539950461,1455539951859
208,64,1455539952116,1455539953403
212,64,1455539953682,1455539955163
216,64,1455539955522,1455539956943
220,64,1455539957330,1455539958468
224,64,1455539958719,1455539960084
228,64,1455539960373,1455539962209
232,64,1455539962642,1455539964152
236,64,1455539964741,1455539966699
240,64,1455539966932,1455539968148
244,64,1455539968423,1455539970469
248,64,1455539970771,1455539972069
252,64,1455539972436,1455539973833
256,64,1455539974130,1455539975444
260,64,1455539975808,1455539977763
264,64,1455539977976,1455539979307
268,64,1455539980003,1455539981136
272,64,1455539981360,1455539982765
276,64,1455539983029,1455539984097
280,64,1455539984384,1455539985561
284,64,1455539985865,1455539987014
288,64,1455539987255,1455539988546
292,64,1455539988839,1455539990185
296,64,1455539990469,1455539991492
300,64,1455539991747,1455539992981
304,64,1455539993322,1455539994629
308,64,1455539994919,1455539996042
312,64,1455539996367,1455539997349
316,64,1455539997703,1455539998921
320,64,1455539999212,1455540000316
324,64,1455540000561,1455540001439
328,64,1455540001743,1455540002620
332,64,1455540003183,1455540004144
336,64,1455540004446,1455540006137
340,64,1455540006429,1455540010304
344,64,1455540011009,1455540012931
348,64,1455540013215,1455540014480
352,64,1455540014731,1455540016180
356,64,1455540016787,1455540018029
360,64,1455540018331,1455540019259
364,64,1455540019528,1455540020502
368,64,1455540020807,1455540022346
372,64,1455540022662,1455540025051
376,64,1455540025365,1455540026553
380,64,1455540026866,1455540028132
384,64,1455540028438,1455540029509
388,64,1455540029828,1455540031061
392,64,1455540031407,1455540032501
396,64,1455540032825,1455540034052
400,64,1455540034478,1455540035661
404,64,1455540036023,1455540037347
408,64,1455540037746,1455540039119
412,64,1455540039432,1455540040963
416,64,1455540041292,1455540042606
420,64,1455540042935,1455540044518
424,64,1455540044793,1455540046520
428,64,1455540047763,1455540049732
432,64,1455540050626,1455540052067
436,64,1455540052378,1455540053296
440,64,1455540053592,1455540055153
444,64,1455540055572,1455540056544
448,64,1455540057018,1455540058331
452,64,1455540058679,1455540059618
456,64,1455540060023,1455540061093
460,64,1455540061443,1455540062409
464,64,1455540062704,1455540063859
468,64,1455540064208,1455540065681
472,64,1455540065948,1455540067149
476,64,1455540067517,1455540068625
480,64,1455540068968,1455540069982
484,64,1455540070373,1455540071570
488,64,1455540071827,1455540072753
492,64,1455540073086,1455540074563
496,64,1455540074886,1455540076104
500,64,1455540076380,1455540077860
504,64,1455540078125,1455540079368
508,64,1455540079658,1455540082986
512,64,1455540083336,1455540085277
516,64,1455540085547,1455540086501
520,64,1455540086791,1455540087936
524,64,1455540088912,1455540089985
528,64,1455540090266,1455540091398
532,64,1455540091746,1455540093267
536,64,1455540093659,1455540094735
540,64,1455540095108,1455540096371
544,64,1455540096680,1455540097671
548,64,1455540098053,1455540099049
552,64,1455540099601,1455540103356
556,64,1455540103703,1455540105026
560,64,1455540105338,1455540106291
564,64,1455540106527,1455540107584
568,64,1455540107960,1455540108863
572,64,1455540109098,1455540110035
576,64,1455540110493,1455540111498
580,64,1455540111786,1455540112781
584,64,1455540113115,1455540114296
588,64,1455540114686,1455540115913
592,64,1455540116294,1455540117067
596,64,1455540117419,1455540118326
600,64,1455540118624,1455540120153
604,64,1455540121150,1455540123428
608,64,1455540123793,1455540124821
612,64,1455540125145,1455540126100
616,64,1455540126475,1455540127468
620,64,1455540127783,1455540130816
624,64,1455540131139,1455540131846
628,64,1455540132112,1455540133037
632,64,1455540133370,1455540134374
636,64,1455540134663,1455540135442
640,64,1455540136062,1455540137094
644,64,1455540137400,1455540138567
648,64,1455540138930,1455540139862
652,64,1455540140429,1455540141394
656,64,1455540141704,1455540142612
660,64,1455540142916,1455540143787
664,64,1455540144109,1455540145297
668,64,1455540145643,1455540147269
672,64,1455540147833,1455540149722
676,64,1455540150028,1455540151229
680,64,1455540151664,1455540152695
684,64,1455540153224,1455540154152
688,64,1455540154671,1455540155635
692,64,1455540155979,1455540157055
696,64,1455540157432,1455540158996
700,64,1455540159401,1455540160762
704,64,1455540161285,1455540162292
708,64,1455540162716,1455540163633
712,64,1455540164084,1455540165267
716,64,1455540165715,1455540166716
720,64,1455540167088,1455540168066
724,64,1455540168414,1455540169395
728,64,1455540169758,1455540171629
732,64,1455540172074,1455540173020
736,64,1455540173347,1455540174380
740,64,1455540174917,1455540175773
744,64,1455540176147,1455540177140
748,64,1455540177471,1455540178449
752,64,1455540178835,1455540179638
756,64,1455540180020,1455540181321
760,64,1455540181692,1455540182604
764,64,1455540182911,1455540183706
768,64,1455540184318,1455540185273
772,64,1455540185685,1455540186588
776,64,1455540187034,1455540188264
780,64,1455540188652,1455540190795
784,64,1455540191171,1455540192178
788,64,1455540192528,1455540193600
792,64,1455540194048,1455540196612
796,64,1455540197112,1455540198100
800,64,1455540198560,1455540199551
804,64,1455540199989,1455540201517
808,64,1455540208523,1455540211036
812,64,1455540211412,1455540213362
816,64,1455540213673,1455540215187
820,64,1455540215550,1455540217125
824,64,1455540217488,1455540218537
828,64,1455540218865,1455540219907
832,64,1455540220234,1455540221155
836,64,1455540221477,1455540222480
840,64,1455540222782,1455540224070
844,64,1455540224385,1455540227602
848,64,1455540227915,1455540228888
852,64,1455540229167,1455540230168
856,64,1455540231307,1455540234314
860,64,1455540234959,1455540235987
864,64,1455540236424,1455540237355
868,64,1455540238059,1455540239353
872,64,1455540239706,1455540240700
876,64,1455540241072,1455540242232
880,64,1455540242632,1455540243625
884,64,1455540243965,1455540244942
888,64,1455540245256,1455540246810
892,64,1455540247161,1455540248021
896,64,1455540248380,1455540252173
900,64,1455540252484,1455540253628
904,64,1455540253985,1455540255043
908,64,1455540255394,1455540256416
912,64,1455540256736,1455540257838
916,64,1455540258149,1455540259192
920,64,1455540259563,1455540260786
924,64,1455540261111,1455540262132
928,64,1455540262476,1455540263457
932,64,1455540263770,1455540264820
936,64,1455540265292,1455540266550
940,64,1455540267036,1455540269598
944,64,1455540270800,1455540271836
948,64,1455540272191,1455540273145
952,64,1455540273514,1455540277576
956,64,1455540278036,1455540278915
960,64,1455540279556,1455540280433
964,64,1455540280756,1455540282198
968,64,1455540282568,1455540283852
972,64,1455540284171,1455540285051
976,64,1455540285490,1455540286658
980,64,1455540287036,1455540287816
984,64,1455540288154,1455540289077
988,64,1455540289426,1455540290331
992,64,1455540290654,1455540291621
996,64,1455540292008,1455540293033
1000,64,1455540293456,1455540294841
1004,64,1455540295264,1455540296209
1008,64,1455540301857,1455540302808
1012,64,1455540303224,1455540304581
1016,64,1455540304925,1455540305862
1020,64,1455540306177,1455540307164
1024,64,1455540307496,1455540308746
1028,64,1455540309056,1455540310374
1032,64,1455540311188,1455540312040
1036,64,1455540312356,1455540315114
1040,64,1455540316566,1455540317904
1044,64,1455540318290,1455540319302
1048,64,1455540319780,1455540320742
1052,64,1455540321070,1455540321960
1056,64,1455540322270,1455540323328
1060,64,1455540323686,1455540325293
1064,64,1455540325674,1455540326755
1068,64,1455540327229,1455540330171
1072,64,1455540330463,1455540331474
1076,64,1455540331843,1455540332952
1080,64,1455540333288,1455540334202
1084,64,1455540334476,1455540335382
1088,64,1455540335746,1455540336817
1092,64,1455540337234,1455540338544
1096,64,1455540338881,1455540339834
1100,64,1455540340231,1455540341068
1104,64,1455540341424,1455540342325
1108,64,1455540342629,1455540343542
1112,64,1455540343901,1455540345193
1116,64,1455540345548,1455540346326
1120,64,1455540346791,1455540347997
1124,64,1455540348355,1455540349749
1128,64,1455540350069,1455540350992
1132,64,1455540351348,1455540352257
1136,64,1455540352622,1455540353798
1140,64,1455540354118,1455540355077
1144,64,1455540355429,1455540357683
1148,64,1455540358041,1455540359095
1152,64,1455540359477,1455540360329
1156,64,1455540360729,1455540361665
1160,64,1455540361990,1455540362892
1164,64,1455540363209,1455540364045
1168,64,1455540364356,1455540365316
1172,64,1455540365658,1455540366757
1176,64,1455540367182,1455540368093
1180,64,1455540368520,1455540369862
1184,64,1455540370228,1455540371536
1188,64,1455540371883,1455540372961
1192,64,1455540373314,1455540374309
1196,64,1455540374787,1455540375555
1200,64,1455540375974,1455540376991
1204,64,1455540377317,1455540378194
